Timestamp Created,PlayTimeTotal,Recommended,TranslatedReview
1744453298,490,True,"Interessante neue Mechanismen in dem Genre; wenn man 2-3 Runden gespielt hat, läufts so richtig :)"
1744441567,340,False,"Hab mich schon sehr auf das Spiel gefreut kann es aber im Moment nicht empfehlen.
Jedesmal wenn ein Boss erscheint fallen Attacken einzeln oder komplett aus und machen somit das Game unspielbar.
Bosssequenz geht los, aber der Boss ist nicht zu sehen gar zu finden und plötzlich ist man Tot.
Desweiteren passiert bei Lebensregeneration wenig bis gar nichts.
Kann nur hoffen das diese gravierenden Fehler behoben werden und dann gibt es auch Daumen hoch."
1744438521,754,True,"Liebes Team

Ich versuche hier ein produktives Kommentar zu hinterlassen, welches sowohl die Entwickler als auch Konsumenten hilft. 

Zuerst zu meinen positiven Punkten :) 

1) Erfahrung und erster Eindruck nach 5 Stunden sind sehr gut :D
2) Ich mag die Mechaniken sehr gerne was primär Fähigkeiten angeht als auch das Weben
3) Das die Fähigkeiten mehrstufig sind und gerollt werden finde ich auch sehr gut 
4) Menü Mechaniken wie Kriegsbemalung und Level System bringen auch noch mal interessante Buffs
5) Fortschritt und Lernkurve nach einigen Runden sind für mich komplett okay (mag mehr das Herausfinden und die Herausforderung) und meiner Meinung auch der Sinn des Genres (da verstehe ich die negativ Kommentare einfach nicht, die ich bis jetzt gelesen habe - für mich einfach ein wenig Mimimimi) 
6)  Die Kombinationsmechanik mit Fähigkeiten über Stufe 5 finde ich eine super gute Idee und macht mir sehr viel Freude :D 
7) Allgemeines Danke für das Hirnschmalz das in das Spiel geflossen ist und bin auch ein Fan nordischer Mythologie. Also mein Geschmack wurde getroffen :D

Negativ Punkte (eher als Anmerkungen zu sehen) Ist ja immer noch early Access :D 

1) Habe das Gefühl das ab und zu noch die Menü Sachen bzw Auswahl der Fähigkeiten beim Drücken ""spinnt"" usw. (etwas nervig aber verkraftbar) 
2) Beim Buch neben dem Lagerfeuer mit den Kombinationen wäre es schön wenn man die bei den Fähigkeiten mit dem Curser ein Info Dropdown-Menü bekommen würde mit Namen usw. (nicht nur das Symbol :))
3) Letzter Punkt bei dem ich mich nicht sicher bin ob Ich selbst das Problem bin. Beim ersten Gegner der 2ten Welt (Bogenschützin) habe ich das Gefühl das mit dem einen Angriff etwas nicht stimmt. Man kann nicht Ausweichen und wird fast mit einem Schuss getötet. Einmal hatte ich eine Verfärbung vom Angriff welcher so wirke als wäre das das Doge timing. Aber sonst nie wieder. Komme über den Boss bis jetzt nicht hinweg (ca 8 mal versucht) 

Sonst Danke für das Spiel. Es macht mir viel Spaß und weiter so :) Freue mich auf die Weiterentwicklung. 

LG M"
1744418835,889,True,Klasse Game ! Ich werde es auf Twitch ausgiebig suchten !
1744404537,662,True,Odin go brrrr
1744403579,1184,True,Darm
1744396317,714,True,Das Spiel ist echt fordernd mit einem guten grad an Verbesserung sowohl meta Progression als auch die Spielmechaniken im Run.
1744391273,1304,True,"Ein sehr cooles game!
Ich habe schon die demo gespielt und bin immer noch begeistert von dem game.

Zu empfehlen."
1744376605,48,True,"Hab die interne Demo gespielt und den Entwickler kennengelernt – man merkt sofort, wie viel Herzblut hier drinsteckt.
Asgards fall ist wie Vampire survivors, aber mit nordischer Mythologie, geilen skills und deutlich mehr tiefe.
Spielgefühl ist top, builds machen bock, und die Charaktere haben richtig eigene Mechaniken.
freu mich mega auf den release. ganz klare Empfehlung."
1744370706,4095,True,"Habe zum Vergleich mir einen Döner geholt und muss sagen, dass das Game beim Preis-/Leistungsverhältnis überzeugt hat.

Der Döner mit einem Ø-Preis von 7€ war nach 13-20 Bissen weg und nicht mehr weiter interessant. Das Spiel war zu dem Zeitpunkt noch im ersten Run und war noch nicht mal zu 5% beim Fortschritt!

Das Spiel ""Asgard's Fall - Viking Survivors"" ist sein Geld mehr als wert und der Spielspaß kommt auch nicht zu kurz.
Kauft es. Danke."
1744368059,737,True,"Ich bin sofort den charmanten Pixelgrafiken und butterweichen Animationen verfallen – das nordische Setting setzt dem Ganzen noch den gehörn­ten Helm auf. Man fühlt sich direkt wie ein kriegerischer Baustein unter lauter schnauzbärtigen Pixel-Wikingern!

Allerdings ist das Progress-System anfangs eine kleine Axt im eigenen Fuß: Ohne Upgrades fühlt man sich öfter mal wie ein harmloses Hündchen vor lauter bissigen Trollen. Man muss halt fleißig Stage 1 grinden, um die nötigen Power-ups abzugreifen und nicht gleich wieder mit dem Pixel-Gesicht im Schnee zu landen. Aber hey, das Spiel ist im Early Access und wird noch kräftig weitergefeilt. Ich hab schon jetzt Bock auf die nächsten Updates und all die kleinen Verbesserungen, die es noch epischer machen werden!"
1744366319,979,True,Geiles Spiel!!
1744365839,774,True,"Obwohl ein bisschen verzögert immer noch spielbar ist, aber ich würde gerne in der Lage sein, die Fähigkeiten zu ändern"
1744353323,1353,True,"Übliches Danmaku, niedlich gemacht, wobei leider am Anfang nicht ganz ersichtlich ist, was man alles machen kann.. Für Menschen, die vielleicht gerade in das Genre einsteigen oder nicht ganz auf der Höhe sind, etwas anstrengend, herauszufinden, was man alles leveln kann und wofür die Knotenpunkte sind.. Aber ich habe mittlerweile sehr spannende 10 Stunden gespielt, die 3 freischaltbaren Chars und die zweite Map entdeckt.. ich hab immer noch Bock, weiter zu spielen, bin aber gespannt, ob und welche Chars noch in das Spiel kommen werden.. Für den Preis von 6,25 € im Release auf jeden Fall ein Must Have.. Allerdings denke ich, dass da noch Luft nach oben ist.. :-)"
1744346145,341,True,"Weniger als ein Döner! - Hänno
Kann man mir so gute Spiele verkaufen? - Ja... <3"
1744344360,4926,True,Spaß
1744328623,749,True,"Asgard's Fall — Viking Survivors macht einfach Spaß.
Empfehle ich jeden,der diese Art von Spielen mag.

Hier stand ein kleiner Kritikpunkt,haben Sie nach kurzer Zeit sofort behoben und bin wunschlos glücklich.
Vielen Dank.

Ansonsten läuft es einwandfrei und flüssig.
Es ist nicht zu einfach aber auch nicht zu schwer und wenn man es doch noch schwerer haben möchte,
kann man eine ordentliche Schippe oben drauf legen.

Bin gespannt,was Asgard's Fall — Viking Survivors noch so an Updates heraus bringen wird.

Vielen Dank"
1744328110,2342,True,"Kann man nur weiter empfehlen ,  sucht kickt aufjedenfall :)"
1744324006,1412,True,"Das Gameplay ist sehr Nice. Beim Level-System muss man erstmal einen Moment schauen und durchsteigen, aber danach ist der Grind real."
1744315642,801,True,Sehr schönes Spiel mit Suchtgefahr
