Timestamp Created,PlayTimeTotal,TranslatedReview
1744274185,759,"Schließlich ein Überlebendespiel, das ein paar neue Mechanik und ein interessanter Meta-Fortschritt versucht. 
Die Zufriedenheit beim Hinzufügen eines goldenen Multiplikators in Ihr Board und das Aufnehmen der Zoomien auf der Karte ist wirklich etwas: D. 

Für diesen Preis - ein Diebstahl.
Ich freue mich darauf, was zu kommen. :D"
1744261760,1809,"Gutes Spiel, aber es hat einige Probleme.  Wird es vorerst eine positive Bewertung geben, weil es Spaß macht und dass sie das Handbuch aus der Demo festgelegt haben.  Die Dinge, die sie immer noch ansprechen müssen, sind die folgenden, basierend auf meiner Erfahrung, die am Tag 1 ausführlich spielen.

1) Runen verschwinden aus Ihrem Warpaint (wo Sie sie einschicken).  Wenn dies zu Statusrunen kommt, können Sie nur 3/3 Socket eingelegt haben und das Spiel zählt sie immer noch, obwohl sie nicht da sind.  Nimmt viel mit der Maus und KB herum, um zu beheben (kann nicht mit Controller durchgeführt werden).

2) Steuerelemente auf Controller sind verächtlich.  Es gibt auch Schaltflächen, die R3 (Stick -Klick) nicht zugeordnet sind, die Sie versehentlich klicken und die Aktion immer wieder pausieren.  Es bringt den Rune -Rucksack zur Sprache, aber Sie können während der Runde nicht die Runen ausschalten ... Warum ist das von Anfang an?  Wenn es vorhanden sein muss, stellen Sie es in das Pausemenü oder eine andere Registerkarte eines vorhandenen Bildschirms.  Es gibt auch keine Maus über Tool -Tippinformationen an Orten, an denen es sein sollte, entweder für M & KB oder für Controller.

3) Ich bin überzeugt, dass hier mit dem Blutopfer -Level (auch bekannt als Kartenleistung) gewichtet wird.  Wenn Sie Karten besiegten und zum nächsten Fortschritte machen, verschwindet die Seltenheit von Upgrades und Knotenabfällen im Grunde genommen, es sei denn, Sie stoßen die Schwierigkeit manuell durch, indem Sie das Blutopferspiegel um mindestens 1 erhöhen.  Wenn Sie es nicht nach oben bewegen, werden Sie hauptsächlich alle weißen Upgrades erhalten, was es viel schwieriger macht, Fortschritte zu erzielen.  Seien Sie also vorsichtig, dass Sie keine Karte schlagen, während sie zu hoch ist, bis sie etwas dagegen tun.  Derzeit müssen Sie die Schwierigkeit um mindestens 1 erhöhen, wenn Sie blaue, lila oder legendäre Tropfen sehen möchten.  Sie werden kaum etwas bekommen, wenn Sie es nicht tun.  Und das Spiel wird einfacher, indem er die Schwierigkeit so erhöht, wie es ist, so dass dies wirklich keinen Sinn ergibt.

Das Spiel halb auch nach dem Schlagen nach der Lava-Karte auf mich, aber ich bin sicher, dass sie das ziemlich schnell beheben werden.  Grundsätzlich konnte ich mich nicht bewegen, egal welche Eingabemethode ich verwendet habe ... Ich denke, dies könnte mit dem Runes -Problem verbunden, das ich oben aufgeführt habe.  

Die Entwickler haben auch während der Prime Time Gaming -Stunden am Starttag einen Patch herausgeschoben, der das Spiel beim Spielen in der Runde auf mir abgestürzt hat.  Hoffentlich war dies nur ein Versehen und sie werden diese besser in Zukunft übernehmen.

Ansonsten ist es ein lustiges Spiel und scheint eine Menge Inhalte zu haben."
1744257920,1028,Solides Spiel mit ausgewogener Schwierigkeit und lohnender Gameplay -Schleife!
1744254992,754,"Tolles Spiel, sehr viel empfehlen"
1744252502,307,Gutes Spiel.
1744247230,300,"So ein erstaunliches Spiel! Ich kann nicht aufhören, es zu spielen, es hat große Tiefe und Spaß überall Spaß!"
1744241816,1666,"Ich genieße das Spiel wirklich, aber ähnlich wie Asgards Fall - Ursprünge - ich habe das Gefühl, dass Sie zu wenig Erfahrung von kürzeren Läufen sammeln.

Wenn ein Lauf auf der kürzeren Seite ist, erhalten Sie eine so winzige Menge an Erfahrung, dass es mehrere (erfolglose) Versuche dauert, um einmal aufzusteigen. Wenn Sie andererseits einen guten Lauf haben, bei dem Sie lange überleben, sammeln Sie aufgrund der großen Anzahl von Feinden in den späteren Stadien deutlich mehr Erfahrung.

Ich denke, das könnte ein bisschen mehr Balancier gebrauchen. Davon abgesehen macht das Spiel viel Spaß!"
1744238397,660,"Ja, Mann, das ist ein besserer der Survivor -Genrespiele.

Wenn Sie nordische Asche gespielt haben, ist es ein bisschen so, aber wo sich nordische Asche schwebend und gewichtig anfühlt, fühlt sich das bissige und hell an. 

Der Upgrade -Mechaniker zum Bau eines Boards während des Laufs, das eine gewisse Tiefe hat, die Tatsache, dass Sie das XP zum Sammeln zum Reroll verwenden, und dass die Wiederbelebung immer zu einem niedrigen Preis beginnt, macht jeden Lauf wirklich Spaß und Engine. Es ist ziemlich leicht, sich in Richtung spefischer Dinge zu lehnen. Es gibt auch schon eine gute Menge an Fähigkeiten. 

Es fehlen einige Dinge, aber es sind hauptsächlich QOL -Funktionen, die ich gerne sehen würde, wie ein besserer Statistiküberblick, das Kompendium während eines Laufs usw. sehen kann usw.

Ich freue mich auf das, was hinzugefügt wird, aber es ist bereits das Geld wert, wenn Sie diese Art von Spielen mögen."
1744237584,175,"Wahrscheinlich das beste Überlebendespiel, das ich bisher gespielt habe.
- hoher Politur
- fühlt sich unglaublich an (super wichtig). Fähigkeiten, Animationen, Feinde, Chefs.
- eine Menge Build -Vielfalt
- Eine DPS / Schadenszusammenfassung am Ende ??????????

Auch kratzt den Weg des Exil -Juckreizes mehr als Poe2. 
Scheiße ist verrückt."
1744231527,358,"Video -Vorschau: https://www.youtube.com/watch?v=ppbde3itkem

Ich bin beeindruckt davon, wie viel es hier für etwas zu tun gibt, das gerade im frühen Zugang gestartet wurde. Dies ist eine herausfordernde Überlebende als andere, die ich gespielt habe, daher sollten selbst Veteranen des Genres die Schwierigkeit finden, eine Herausforderung zu stellen. Ich habe all die verschiedenen Upgrade -Systeme und die Strategie genossen, die in jede dieser Personen eingeht. Natürlich mit frühem Zugang kommt Raum für Verbesserungen. Das ist hier immer noch der Fall, aber dies ist ein großartiger Start und viel Spaß selbst für einen frühen Tag der frühen Zugriff.

Für diejenigen, die nach einer eingehenderen Aufschlüsselung des Spiels suchen und ein Gameplay sehen, habe ich meine vollständigen Eindrücke in das oben verlinkte Video hochgeladen."
1744229024,176,"Dieses Spiel ist ein schöner Spinoff des Vampire Survivors -Genres mit der gleichen Befriedigung, Hunderte von Feinden zu töten. Es hat ein massives Potenzial, wenn der frühe Zugriff korrekt verwendet wird und das Team das Feedback hört.

 Im Moment gibt es ein paar Dinge, die ich vermisse, zum Beispiel, wenn Sie Ihre Statistiken nicht im Menü oder im Ausführen sehen können, und es wäre schön, auch die Fähigkeiten und ihre Statistiken während eines Laufs zu sehen, um das Spiel transparenter und leichter zu planen.
Ich würde auch gerne die Namen der Fähigkeiten im Kompendium sehen (zum Beispiel, wenn ich darüber schwebte), weil ich mich am Anfang nicht an alle Symbole für die Kombinationen erinnern kann. 
Eine andere Sache, die verbessert werden kann, ist die Bewegung mit einem Controller. Ich kann nicht genau bestimmen, was es ist, aber es fühlt sich an, als würde der Charakter beim Bewegen zu den X- und Y -Äxten schnappen, was die Bewegung ein wenig unvorhersehbar und seltsam macht.

 Alles in allem ist es ein großartiges Spiel, und ich muss noch den Meta -Fortschritt sehen und Feedback dafür geben. In der Hoffnung, dass es sich in der richtigen Richtung entwickelt."
1744227271,382,"Okay, vorerst.

Hat nette Konzepte und Mechanik, aber fehlt Inhalte.
Wenn Sie nur neue/unberührt haben möchten, um sich herauszuziehen, dann planen Sie vielleicht 20-30 Stunden Max.
Wenn Sie gerne Vielfalt aufbauen und mit Zahlen herumtreiben, wahrscheinlich viel viel mehr.

Ich werde es vorerst fallen lassen, da ich EA-Spiele nicht mehr genießen kann. Es ist einfach so langweilig, in kaum fundierte Spiele zu steigen, ein süßes Stück Kuchen zu bekommen und dann 2-3 Jahre zu warten, bis der Inhalt wirklich eingeht.

Das mag mein Gefühl sein. Ich empfehle es immer noch aus einem bestimmten Grund und wenn Sie es genießen, in Bauspielen zu erfahren, wählen Sie die richtige Wahl mit diesem."
1744226698,960,dis gon gut sein.
1744225860,51,"Es ist rein lustig, supersüchtig und nur eine tolle Zeit zu spielen!"
1744224385,14,"Die Demo fühlte sich so viel schöner zu spielen, dass ich nicht weiß, was hier passiert ist.

Viele Waffenfähigkeiten funktionieren einfach nicht richtig oder haben so große Anti-Synergien, dass es einfach keinen Spaß macht, mehr als 3 Minuten auf einer Ebene zu spielen"
1744223992,105,"Beachten Sie, dass der frühe Zugang vor dem Bet-Beta-Test bedeutet 
Sounddesign ist unterdurchschnittlich
Treffer-/Verletzungsboxen oder was auch immer verwendet wird, sind zu Zeit wackelig
visuelle Unordnung ist intensiv, die nicht gut zu meinem vorherigen Punkt passt
Core Game Play Loop ist momentan etwas langweilig, denn nachdem Sie ein paar Dinge von der Karte gesammelt haben

Vielleicht warten Sie ein paar Wochen/ Monate, je nachdem, wie schnell Dev an Dingen funktionieren wird"
1744223740,380,"Gefällt ganz gut, für den Preis sehr fair. Bietet genug wiederspielpotenzial durch die klassischen tricks des Genres"
1744223386,683,Ein sehr gutes Spiel mit innovativen roguelischen Aspekten. Viele Karten sind trotz des frühen Zugangs erhältlich.
1744222171,340,Gut auf Deck
1744218897,440,Super reaktionsschnelles Gameplay! Sehr schönes Spiel zu spielen <3
1744214743,930,"Erster Lauf, beeindruckend!
Schöne Balance, schönes Gefühl, butterartige Kontrolle.

Liebe es!

Wird später aktualisieren!

Aktualisieren:
Benötigt einige Verbesserungen in der Lebensqualität, aber abgesehen von diesem soliden Spiel."
1744213843,861,"Tolles Spiel kann es kaum erwarten, mehr Inhalt"
1744208091,1710,"Nach mehr als 100 Stunden aus der letzten Iio -Version von Iio und Asgards Fall - Herkunft (ohne alle anderen Iio -Releases und Betas). Dieses Spiel hat für mich 3 Jahre gedauert, so aufgeregt, dass es endlich veröffentlicht wurde, damit andere den kleinen Mann so sehr genossen haben wie ich."
1744206587,1289,"Ich habe bereits die Beta gespielt und freue mich zu sehen, was beim frühen Zugang hinzugefügt wurde. Auf jeden Fall eines der besten Roguelikes da draußen. Der Webmechaniker des Talentbaums ist etwas, das ich in einem Spiel dieses Genres noch nie gesehen habe, was jede Runde einzigartig anpassbar macht. In Kombination mit dem Meta-Fortschritt und dem Runensystem lässt es das Herz jedes überlebenden Spielers schneller schlagen. Stundenlang viele Stunden. Zu viele Stunden ... vielleicht."
1744205484,23,"Ich habe die Testversion gespielt und diese hat bereits mehr Inhalte. Ich liebe es! Es fühlt sich an und spielt, wie der Entwickler tatsächlich einen echten Gedanken darauf einbrachte.

Wenn Sie Bullet-Hell-Spiele oder Überlebenden mögen, sollten Sie es auf jeden Fall versuchen."
1744204951,171,"Wenn Sie ein Fan von nordischen Überlebenden sind, schauen Sie sich die OG nordische Asche an. Oder sollten Sie sich etwas grafischeres vorstellen, Jotunnslayer: Horden von Hel. Asgards Herbst ist ein mattes nordischer Überlebender, und wenn Sie das Genre genießen, werden Sie hier Spaß haben. 

🟩 Profis: 

+ Keine feindliche Kollision
+ Zufällige Buffs, die auf der Karte verstreut sind
+ Entsperren und erkunden Sie ein 29 Knoten -Meta -Progressionssystem
+ Funktionen automatisch und manuelle AIM -Modi sowie das Steigungen
+ Forge 8 leistungsstarke Fähigkeiten durch Aktualisieren von 2 Übereinstimmungsfähigkeiten
+ Spielen Sie AS und steigen 3 verschiedene Charaktere mit jeweils einzigartigen Spielstilen auf
+ Ausrüsten von bis zu 5 Fähigkeiten pro Lauf mit jeweils 10 Upgrades in verschiedenen Raritäten
+ Sie können mehrere Knotenmultiplikatoren hinzufügen und einen einzelnen Knoten etwas Verrücktes prüfen (600% Schaden)
+ Verschiedene Elementtypen funktionieren in Verbindung mit dem ""Netz von Wyrd"" und Runen, um Builds weiter zu verfeinern
+ Einzigartiges Leveling -System namens ""Web of Wyrd"" - eine Reihe von 29 ""Knoten"", mit der Sie Ihren Charakter jeden Lauf anpassen und verfeinern können

Wenn Sie meine Rezension genossen haben und mich unterstützen möchten, würde ich es lieben, wenn Sie BSR für mehr Bissgröße beobachten würden.

Folgen Sie unserer Curator -Seite: Indiegems, wenn Sie möchten und weitere Bewertungen wie diese sehen möchten."
