Timestamp Created,PlayTimeTotal,Recommended,TranslatedReview
1744261799,256,True,"Es gab fast keine Verstärkung und ich habe das erste Level im zweiten Spiel bestanden. Wie viele Lebensmittel gibt es für diejenigen, die sagen, dass sie 3 Minuten lang nicht überleben können? Es macht ziemlich viel Spaß. Nachdem der Krieger aufgestanden war, war Kuku in Sekundenschnelle ein Monster. Er war so glücklich, dass er die Tiefe des Baus nicht kannte. Ich werde es wieder studieren."
1744251263,191,True,"Das erste Bild steckte fest, sobald es abgeschlossen war, und es gab keine Fortschritte beim erneuten Eintritt in das Spiel, aber 6 Erfolge wurden abgeschlossen. Ist das ein neuer Fehler? Noch kein Wolkenarchiv."
1744234650,606,True,"Die Abschlussrate ist zu niedrig. Es gibt zu wenig Inhalt zum Spielen. Ich habe die Demo gespielt, damit ich sehr schnell mit der offiziellen Version beginnen kann.
Vorübergehend öffnete alle vier Welten und dann beträgt das 25. Blutopfer etwa 4einhalb Stunden Prozess. Es ist sehr kurz und ich habe das Gefühl, dass ich noch nicht genug Spaß hatte
Ich schien zu sehen, wie der Chef der vierten Welt herauskam. Plötzlich starb ich? ? ? (Wahrscheinlich noch nicht fertig) Es ist schwer zu bewerten
Es ist sehr gut, nach der Formung zu bürsten, aber es ist ärgerlich, Dinge auf der Karte zu finden. Ich befürchte, dass etwas auslaufen wird
Die Requisiten, die zufällig erscheinen, haben eine Zeitlimit. Die Zeit wird verschwinden. Es ist am besten, sie abzuholen, wenn Sie sie sehen. Ich hatte ursprünglich vor, mehr Erfahrung zu nutzen und dann zurückgekommen, um die Requisiten zu essen, die Erfahrung aufnehmen, aber sie verschwanden. .
Schnell aktualisieren. Dieser Inhalt reicht nicht aus, um zu spielen! ! ! ! ! !
————————————————————————————————————————————————————————————————— - -
Dies ist ein Schatz, der Fleischtaubenhaut trägt! ! ! ! ! Ich habe Runen im Rucksack. Ich denke, es wird nur in Kombination verwendet. . . . . . . . . ."
1744231966,151,True,Muss noch poliert werden
1744231939,252,True,"Ich hatte wirklich nicht erwartet, dass ich eines Tages ein Fleischtaubenspiel auf Steam sehen konnte. Da der gesamte Charakter zu Beginn nicht freigeschaltet wurde, erhielt ich eine schlechte Bewertung des Fluchens. Ich habe dafür eine gute Bewertung geschrieben.

Es gibt zwei Probleme beim Spielen:
1. Ein Spiel ist 20-30 Minuten, und der Fortschritt kann nicht in der Mitte gerettet werden und geht aus, was sich ein bisschen lang anfühlt
2. Die Skillsynthesetabelle kann nicht im Raum betrachtet werden, und der Fähigkeitsname wird nicht außerhalb angezeigt, sodass sie nur mit Screenshots verglichen werden kann, um zu vergleichen, ob sie unvernünftig ist."
1744226809,89,False,Unterscheidet sich das von der Testversion?
1744219790,632,False,"Wir hatten alle Spaß, aber gibt es viele Fehler im Boss -Kampf? Es wäre in Ordnung, wenn die Mittelerde -Valkyrie verschwinden würde. Schließlich konnte sie abheben und den Frostgiganten schlagen. Nachdem sich der Kopf des Frost -Riesen getrennt hatte, flog sie aus dem Kreis des Feldes und flog aus der Perspektive weg. Ich konnte nicht einmal meinen eigenen Bösewicht sehen, also konnte ich mich nur ergeben. Sprachlos"
1744219584,131,True,Ich freue mich auf nachfolgende Updates!
1744216599,26,False,"Ein Narrenspiel, können Sie sterben, wenn Sie für alle drei Charaktere öffnen? Derjenige, der den Krieger zu Beginn gezwungen hat, würde sterben"
1744213912,239,True,"Ein sehr kreatives Netz des Schicksals
Es wäre besser, wenn es mehr Möglichkeiten gibt, zu spielen"
1744213904,47,False,"1. Ich ging ins Gefängnis, nachdem ich aufgestanden war, und nachdem ich mehrere Spiele gespielt hatte, kratzte ich es ein bis dreieinhalb Minuten. Wenn ich mich auf feste Routinen verlasse, kann ich es leiten. Wenn ich mich auf zusätzliche Boni verlasse, kann ich nur sagen, dass das Ende auf einen Blick gesehen werden kann;
2. Der Abschlussabschluss ist immer noch sehr niedrig. Derzeit sollten es drei Zeichen geben. Jeder Charakter wird separat gestärkt (tatsächlich macht er keinen Sinn und es sind nur ein paar neue Dinge. Es ist ein wiederholter Pinsel). Der Technologiebaum ist relativ kurz. Es heißt, dass die Maus für einige Welten nicht geöffnet wurde. Die nachfolgenden Funktionen sollten nicht hinzugefügt werden.
3. Ich weiß nicht viel darüber, warum das Verhältnis nur als Knoten des Mutes verwendet werden kann. Ich streike Gold und Lila, um Courage -Verbindung zu geben (wenn ich vergesse, was ich es nenne, nenne ich das einfach). Teng Grid. Zu diesem Zeitpunkt füge ich ein Verhältnis zum gespeicherten Netz hinzu, das nicht nur den vorteilhaften Effekt stärken kann, sondern auch die Obergrenze erhöhen kann. Und wenn Sie nur den Knoten des Mutes verwenden, bedeutet dies, dass ich möglicherweise ""das Netz verschwenden"" oder ""das Netz neben dem Zusammenhang des Mutes"" und die Gitter an den Rändern und Ecken nur mit einem einzigen Knoten des Mutes gefüllt werden können, der sich unwohl fühlen muss.

Ich erinnere mich immer an eine Sache: Im aktuellen Spielumfeld ist es zu einer wertvollen Branchenethik als Gold als Gold geworden, sodass ich nur sagen kann, dass es vorerst nicht empfohlen wird."
1744213664,876,True,"Es gibt das Gefühl, eine ganze Linie herauszuziehen, die den einfachen Stil der Kartoffelbrüder perfekt ausgibt, was so cool ist."
1744213585,42,False,"Ist es falsch für mich zu spielen? Nachdem ich n -mal gespielt hatte, konnte ich das erste Level nicht bestehen. Ich hatte noch nie ein so schwieriges Vampir -Überlebendenspiel gespielt. Dieser Schaden wurde dem Soldaten abgekratzt, geschweige denn der Chef schlug den Soldaten erneut.


4.18 Update. Obwohl ich nicht weiß, wer diese Community -Belohnung ""Joker"" gegeben hat, herzlichen Glückwunsch zu diesem Spiel eines der wenigen Spiele, die ich nach dem Erhalten der schlechten Bewertungen nie in die guten Bewertungen geändert habe."
1744213345,316,True,"Ich habe gerade die Demo gespielt. Die aktuelle Version macht nach dem Spielen in zwei Stunden immer noch sehr viel Spaß.
Es wurden viele neue Inhalte hinzugefügt, aber es ist ein bisschen schwierig, Chaowu zu erhalten. Der Hauptgrund ist, dass die Synthesetabelle nicht in Site angezeigt werden kann und der Prop-Name nicht außerhalb der Sichtweise angesehen werden kann.
(Es führt dazu, dass ich weiterhin mit meinem Telefon fotografiert wird ...)
Ich hoffe, dass die auf der Karte angezeigten Abholproquisiten direkt durch Pfeile auf dem Layout angegeben werden können. Nachdem ich zwei Stunden lang gespielt hatte, habe ich das Gefühl, dass einer meiner Augen nach links und dem anderen nach rechts gehen muss.
Das Entsperren des Außenfigurenkenntnisses ist nicht sehr schnell.
Gegenwärtig scheint es nur Ansammlung und Zersetzung von Sprühfarbe zu geben. Ich hoffe, es kann in Zukunft eine Synthese erzeugen, daher ist es nicht zu verschwenderisch.
Ich hoffe, ich kann weiter aktualisieren, wenn ich nicht weglaufe"
1744212130,18,True,Die Fertigstellung ist etwas niedrig. Wo ist Ihr Wolkenarchiv?
1744206823,180,True,"Spaß, liebe es zu spielen. Aber warum erbe ich nicht die Testversion der Materialien, die ich schon lange durchsucht habe? . . .
Ein weiteres Spiel dauerte zu lange und es dauerte ungefähr eine halbe Stunde, um Fähigkeiten und Talente zu wählen."
1744206796,831,True,"Die aktuelle Erfahrung ist arm (der Krieger am Anfang und er hat keine Möglichkeit, auf den ersten neun Ebenen die Ausgabe zu erweitern, er hat langsame Monster und er muss mit Gesichtern ausgeben. Das Risiko ist hohe und niedrige Renditen). Das Eissystem ist im Grunde ein Klumpen. Es hat keinen Schaden zu verlangsamen. Es ist noch gefährlicher, den Feind zu verlangsamen. Der erste Chef in der zweiten Ebene hat eine hirnlose Fähigkeit zur Verriegelung und er muss sich hinter dem Stein verstecken. Am Anfang erscheint es nicht im Sichtfeld. Warum sollten Sie außerhalb des Sichtfeldes, da es hirnlose Verriegelung gibt, einen Vorablaufbereich einstellen? Es führt auch die Menschen in die Irre, der der Ansicht, dass er außerhalb der Reichweite sicher ist, und dann wurde er erschossen. Das zweite Mal, als er darüber nachdenkt, ist er zunächst nicht im Sichtfeld und der Stein wird an anderer Stelle nicht im Gesicht des Chefs gebürstet). Guten Kerl, ziele dich nahtlos an dich, nur nahtlos
Der im Spiel angegebene Bonus hat derzeit keinen Explosionsschaden oder keine langfristigen Schadensknoten. Sie können nur draußen spielen und können andere Genres wie Explosionsströme nicht spielen.
Wenn Sie zu Beginn zu einem Schützen wechseln, wird es nicht so unangenehm sein (der Spieler sollte mit dem Krieger vertraut sein, und der Rest wird vollständig kultiviert sein, und dann wird der Krieger Herausforderungen anstrengen. Obwohl der Autor der Meinung ist, dass es in der frühen Phase etwas saftiger ist und die Anfänger eine lange Zeit leben, produzieren Überlebende oft mehr als ihre Gesundheit. Es ist schwierig, in hoher Schwierigkeit zu spielen, ohne Flame -Siphons zu wählen, und es ist zu einfach zu wählen (es wird kalt werden, wenn Sie zu viel spielen), und die grundlegenden Materialien sind zu viel überfüllt. Ich hoffe, dass einige Funktionen in Zukunft erzeugt werden können, die die überfüllten Materialien konsumieren können (wie Lotterie, Dekorationen oder Anhänger usw.).
Obwohl die aktuelle Version nicht ausgereift ist und einige Orte nicht Spaß machen, hat der Autor sie gut aktualisiert, das Player -Feedback wurde rechtzeitig verarbeitet und der Update -Plan ist relativ klar. Sie können es kaufen und abwarten und das nachfolgende Update sehen, bevor Sie darüber nachdenken."
