Timestamp Created,PlayTimeTotal,TranslatedReview
1744277446,1209,"Lassen Sie sich nicht von der Demo täuschen, die offizielle Version ist nicht so cool wie die Demo, und einige Skill-Beschreibungen sind problematisch, das Monster Angriff Urteil ist auch problematisch, lassen Sie sich nicht täuschen, ist der Vulkan Bild des Slime, um den Hersteller des Chinma's Urne, es zu tun? Schwer zu sterben Angriffsbereich ist auch Blut Mutter groß, um den Spieler ein aus einem Kreis!
Es ist nicht einfach, einen Rollstuhl Turm zu spielen, die Ergebnisse der vierten Ebene Endboss ist nicht getan, oder was besondere Anforderungen, direkt über einen byd Odin fliegen (auch ein war Odin, um die Leistung zu stoppen), um mir einen Donnerkeil tot!"
1744276852,309,"Schwierige Überlebender Fleisch Taube, wenn Sie nicht nehmen, dass Blut saugen Blutegel Fähigkeit ist es schwer, den Rücken zu schlagen.
Aber genäht eine Rune System ist ziemlich neu, scheint zu sein, das erste Mal in der Überlebenden Klasse, um diese Art von Einstellung zu sehen? (Natürlich ist es möglich, dass ich weniger gespielt habe)"
1744272250,55,"Gutes Spiel, aber die Synthesetabelle ist ein bisschen albern, wenn man sie nicht sieht, und es ist schwer, die Fähigkeiten auszuprobieren, wenn man sie in verschiedene Attribute aufteilt."
1744261799,256,"Fast keine Verstärkung, das zweite Spiel übergeben die erste Ebene, sagte nicht überleben kann 3 Minuten ist, wie viel von einem Gericht ah? Ganz Spaß, der Krieger bis nach dem Ku Ku ist ein zweites Monster, cool fliegen, weiß nur nicht, wie die Tiefe der Konstruktion, um meine Studie wieder Forschung sein!"
1744251263,191,"Das erste Bild kam gerade aus dem Pass und blieb stecken, kein Fortschritt, wenn ich das Spiel neu lud, aber 6 Erfolge abgeschlossen, ist dies eine Art neuer Fehler? Ich habe noch kein Cloud-Archiv."
1744234650,606," Der Fertigstellungsgrad ist zu niedrig, es gibt zu wenig zu spielen, ich habe die Demo gespielt, also habe ich es ziemlich schnell durch.
Ich habe bisher alle vier Welten durchgespielt und dann 25 Blutopfer, das sind etwa viereinhalb Stunden, was ziemlich kurz ist, also habe ich nicht das Gefühl, dass ich genug habe.
Ich glaube, ich habe gesehen, wie der Boss der vierten Welt herauskam, und plötzlich war ich tot? （Es ist schwer zu beurteilen.
Es ist schön, wenn man seine Kenntnisse auffrischen kann, aber es ist nervig, überall auf der Karte nach Dingen zu suchen, weil man Angst hat, etwas zu verpassen.
Es gibt ein Zeitlimit für die zufällig auftauchenden Requisiten, also ist es am besten, sie aufzusammeln, sobald man sie sieht. Ich hatte vor, ein wenig mehr Erfahrung zu sammeln und dann zurückzukommen, um die Requisiten zu essen, die mir Erfahrung rauben, aber sie sind verschwunden.
Ich habe versucht, mehr Erfahrung zu sammeln und dann zurückzukommen, um die erfahrungsfressenden Requisiten zu essen, aber sie sind verschwunden!
---------- ---------- ---------- ---------- ---------- -----
Bei diesem Spiel geht es darum, einen Schatz in der Haut einer Fleischtaube zu erbeuten ！！！！！ Im Rucksack befinden sich Runen mit verschiedenen Attributen. Ich dachte, man kann nur die benutzen, die man mit ihnen herstellt 。。。。。。。。。。"
1744231966,151,Muss noch poliert werden
1744231939,252,"Ich hätte wirklich nicht gedacht, dass ich jemals auf Steam ein Fleischtauben-Spiel sehen würde, das eine schlechte Kritik erhält, weil es nicht die gesamte Besetzung zu Beginn freigeschaltet hat, und für das ich eine positive Kritik schreibe

Bisher gibt es zwei Probleme beim Spielen:
1. ein Spiel 20-30 Minuten, in der Mitte kann nicht speichern Fortschritt zu beenden, fühlen sich ein wenig lang
2. die Skill-Synthese-Synthese-Tabelle kann nicht auf das Büro schauen, und außerhalb der Skill-Name wird nicht angezeigt, nur durch den Screenshot Kontrolle ist ein bisschen unvernünftig!"
1744226809,89,Gibt es einen Unterschied zwischen dieser und der Demo?
1744219790,632,"Ich hatte Spaß, aber gibt es zu viele Bugs in den Bosskämpfen? Mittelerde Walküren verschwanden, auch wenn es nicht möglich ist, abzuheben und den Frostriesen zu treffen, trennten sich der Kopf und der Körper des Frostriesen und flogen direkt aus dem Kreisfeld, die Perspektive folgte auch dem Flug weg, ich kann meine eigenen Miniaturen nicht sehen, kann nur aufgeben. Ich kann nur kapitulieren."
1744219584,131,Ich freue mich auf die nächsten Updates!
1744216599,26,"Blödes Spiel, kann man sterben, wenn man drei Charaktere für alle offen lässt? Der Muschi-Krieger am Anfang ist schwer zu benutzen"
1744213912,239,"Sehr kreatives Netz des Schicksals, aber
Es wäre schön, mehr Gameplay zu haben
"
1744213904,47,"1, kommen auf dem Gefängnis, spielte mehrere a bis dreieinhalb zu kratzen, wenn es abhängig von einem festen Satz Sie führen, wenn es abhängig von außerhalb des Büros Additiv, dass ich nur sagen kann, dass ein Blick auf das Ende des sichtbaren;
2, der Grad der Fertigstellung ist immer noch sehr niedrig, derzeit sollten drei Rollen, jede Rolle ist individuell gestärkt (in der Tat gibt es keinen Sinn in ein paar Handvoll Frische ist die Bürste zu wiederholen), die Technologie Baum ist relativ kurz, die Maus gleitet über ein paar der Welt sagte, vorübergehend ungeöffnet, die anschließende Funktion des Teils sollte nicht erhöht haben;
3, nicht ganz verstehen, warum der Multiplikator kann nur auf den Knoten des Mutes zu handeln, ich Pinsel goldenen Pinsel lila ist es, den Mut zu geben, zu verbinden (vergessen, was es auf den Namen der Bar nennen), um das Raster zu machen, dieses Mal habe ich das Raster zu speichern, um einen Multiplikator hinzuzufügen, sowohl die positiven Auswirkungen zu stärken und kann die Decke zu verbessern; und Sie nur auf den Knoten des Mutes zu handeln bedeutet, dass ich sein kann ""Verschwendung des Rasters! ""oder"" Squeeze auf den nächsten Mut Link des Gitters "", und die Ecke des Gitters kann nur mit einem einzigen Knoten des Mutes gestopft werden, müssen die Menschen Zwerchfell unangenehm für eine Weile.

Ich denke immer an eine Phrase, die aktuelle Gaming-Umgebung, nicht in Verlegenheit bringen den Spieler nicht lehren, das Spiel zu spielen hat sich zu einem goldenen kostbaren Industrie Ethik, kann nur sagen, dass für die Zeit nicht empfehlen es."
1744213664,876,"Es ist spannend, einen ganzen Streifen herauszuziehen, der die spartanischen Zeichnungen der Potato Brothers perfekt ausgleicht... großartig!"
1744213585,42,"Bin ich nicht spielen das Spiel richtig? Gespielt n mal und konnte nicht über die erste Ebene zu bekommen, nie gespielt ein Vampir Überleben Spiel so schwer, dieser Schaden gibt die Diener eine Schramme, nicht zu erwähnen, der Chef schlagen und Bürsten die Diener wieder


4.18 Update, obwohl ich nicht weiß, wer diese Community-Belohnung ""Joker"" geschickt, aber herzlichen Glückwunsch zu diesem Spiel gehört zu den wenigen Spielen, die ich nicht das Lob nach den schlechten Bewertungen zu ändern."
1744213345,316,"Die Demo wurde gespielt, und die aktuelle Version macht auch nach zwei Stunden noch viel Spaß.
Es wurden viele neue Inhalte hinzugefügt, aber es ist etwas schwierig, die Superwaffen zu bekommen, vor allem, weil man die Synthesetabelle im Spiel nicht sehen kann und die Namen der Requisiten außerhalb des Spiels nicht angezeigt werden.
(Ich habe mit meinem Mobiltelefon Fotos gemacht...)
Ich hoffe, dass die Aufnahmerequisiten auf der Karte durch Pfeile im Layout gesteuert werden können, denn nach zwei Stunden Spielzeit habe ich das Gefühl, dass meine Augen einmal nach links und einmal nach rechts gerichtet sein müssen.
Das Freischalten des Fertigkeitenbaums für die zusätzlichen Charaktere geht nicht sehr schnell.
Sprühfarbe scheint derzeit nur Montage und Zersetzung zu sein, ich hoffe, dass in der Zukunft aus der Synthese kommen kann, so ist es nicht zu verschwenderisch.
Ich hoffe, nicht zu laufen weg kann weiterhin zu aktualisieren"
1744212130,18,Das ist ein bisschen wenig. Wo ist Ihr Cloud-Archiv?
1744206823,180,"Es macht Spaß zu spielen, ich liebe es. Aber wie kommt es, dass ich nicht das Demo-Archiv der Materialien erbe, die ich seit Ewigkeiten vor 。。。。 durchstöbert habe?
Außerdem ist ein Spiel viel zu lang, mit dem Sammeln von Fähigkeiten und Talenten dauert es fast eine halbe Stunde"
1744206796,831,"Die aktuelle Erfahrung ist schlecht (die Eröffnung des Kriegers und seine ersten neun Ebenen haben nicht ein wenig plus die Mittel der Ausgabe, langsam, um die Monster zu löschen, sondern auch fügen Sie das Gesicht der Ausgabe, das eigentliche Risiko der hohen Ausbeute ist gering), das Eis-System ist im Grunde ein Haufen von Schaden, um keinen Schaden, Verlangsamung der Feind nicht gelöscht werden kann, in einem Haufen statt gefährlicher gesammelt, die zweite Ebene der ersten Boss hat eine hirnlose Headlock Fähigkeiten, sondern auch hinter einem Felsen verstecken muss, der Beginn des Sichtfeldes nicht im Sichtfeld erscheinen, außerhalb des Sichtfeldes, und dann der Chef ist nicht im Sichtfeld. Da die hirnlose Kopfsperre, sondern auch eine Pre-Zielbereich, warum, sondern auch die Menschen in die Irre führen, denken, sie sind außerhalb des Bereichs ist sicher, und dann wurde erschossen, die zweite in der Nähe von Ausweichen zu vermeiden denken (kann Chef beginnen nicht im Sichtfeld, auf das Gesicht des Chefs, wenn der Stein gebürstet anderswo), der gute Kerl, direkte nahtlose Ziel auf Sie!
Derzeit ist das Büro zu fügen, gibt es keine Explosion Schaden, Fern-Schaden Kreuzung, nur außerhalb des Büros, kann nicht spielen, die Explosion fließen und anderen Genres.
Wenn die Eröffnung Veränderung in einen Shooter spielen nicht so schwierig (Krieger auf den Spieler mit der anderen Entwicklung voll vertraut, und dann spielen Krieger Verfolgung der Herausforderung, obwohl der Autor kann der Gedanke an mehr Fleisch in den frühen Tagen von ein wenig Neulinge, um eine lange Zeit zu leben, aber die Klasse der Überlebenden sind oft wichtiger als die Ausgabe des Blutes), hohe Schwierigkeit nicht zu wählen, die Flammen des Siphons ist schwieriger zu spielen, und wählen Sie zu einfach sein (spielen mehr als müde von rücksichtslosen), ist das grundlegende Material Überlauf zu viel, ich hoffe, zu folgen! Ich hoffe, die folgenden können einige Funktionen, um den Überlauf von Materialien (wie Lotterie, ziehen einige Dekorationen oder Anhänger und so weiter) zu verbrauchen.
Obwohl die aktuelle Version noch nicht ausgereift ist, macht es an manchen Stellen keinen Spaß zu spielen, aber der Autor des Updates ist nicht schlecht, das Feedback der Spieler wird auch zeitnah bearbeitet, der Update-Plan ist auch relativ klar. Man kann es sich holen und auf das Update warten, oder man kann abwarten, was passiert, bevor man sich überlegt, es zu holen."
